match_id,team_id,goal_number,player1_id,player2_id,goal_type
52526,10260,2,30362,,
52526,8650,3,30915,37139,shot
41559,10252,1,24780,23264,shot
41559,10252,2,23354,,distance
41559,8586,3,23949,30818,shot
47532,8667,1,23352,,
47532,8667,2,23352,34437,shot
47532,8667,3,34275,,header
47532,10261,4,37845,,shot
43081,8456,1,33974,,direct_freekick
43081,8455,2,30911,30630,header
43081,8455,3,30631,30679,shot
43081,8455,4,37804,30630,shot
44580,9825,1,30843,31013,shot
44580,9825,2,30960,39297,header
44580,9825,3,30960,,
44580,9825,4,30960,75489,shot
33791,9879,1,24737,,volley
33791,9879,2,24741,24737,distance
33791,8559,3,23934,23932,header
40068,8659,1,24171,38433,header
40068,8654,2,37169,30966,loose_ball
40068,8654,3,30687,37277,shot
40068,8659,4,32570,,
40068,8659,5,23257,24728,shot
53540,8549,1,38491,35608,shot
53540,8462,2,30348,30830,shot
53540,8462,3,30348,,volley
42665,8668,1,24160,30876,shot
42665,8668,2,25666,24011,header
42665,10194,3,23333,,volley
42665,10194,4,38755,,
42665,8668,5,23268,,
42665,8668,6,30876,24011,header
38769,8528,1,24230,,
38769,8528,2,127857,111865,shot
33035,8549,1,30892,,missed
33035,8472,2,33316,30352,shot
33035,8472,3,33316,38802,shot
38864,8654,1,27665,34543,deflected
38864,8654,2,27665,37169,shot
38864,8654,3,24773,27665,shot
38864,10261,4,30619,26161,shot
52048,8456,1,40792,33974,shot
52048,8456,2,24211,,shot
52048,8456,3,33974,40792,shot
52048,8456,4,30367,24213,shot
52048,8456,5,107216,,shot
52048,8456,6,42119,,shot
52193,8655,1,23170,30646,shot
32731,8559,1,23934,23931,header
32731,9825,2,30935,36410,shot
32731,9825,3,36410,39297,shot
32731,9825,4,39297,30960,shot
34699,10252,1,26165,23354,header
34699,10252,2,23264,,shot
34699,8659,3,24171,40055,loose_ball
46121,8667,1,34275,34437,header
46121,8668,2,30371,,
46121,8668,3,30876,,shot
46121,8668,4,24006,24160,volley
30005,10260,1,30802,27430,loose_ball
30005,8455,2,31906,30631,header
58864,10260,1,30893,,
58864,10260,2,30829,30893,shot
33953,9825,1,30960,,header
33953,8667,2,40132,,
33953,8667,3,39073,,distance
33953,8667,4,26143,23022,header
38349,8472,1,33418,38802,shot
38349,10252,2,23354,,direct_freekick
38349,10252,3,26165,38609,shot
36842,8650,1,30853,24635,volley
36842,8650,2,30853,,shot
36842,8650,3,30853,,shot
46165,8659,1,26527,27267,shot
50529,8655,1,19020,49840,header
50529,8655,2,30646,30842,header
50529,10261,3,30619,,
34281,8654,1,34543,24773,shot
34281,8654,2,24773,37169,shot
34281,9879,3,30338,,
59523,8462,1,30348,,
59523,8462,2,30830,,header
41430,8455,1,25925,30631,shot
41430,8455,2,37804,25925,shot
48618,8528,1,35327,,distance
48618,8456,2,39027,40198,volley
48618,8528,3,127857,,
40260,9825,1,30843,,shot
40260,8472,2,24413,,distance
40260,9825,3,30613,30843,header
42439,8667,1,39073,,direct_freekick
55589,8559,1,23934,,shot
55589,8559,2,23783,,loose_ball
55589,8654,3,34543,23818,header
55589,8559,4,24372,,direct_freekick
30191,8668,1,24011,,
30191,8668,2,39618,24846,shot
30191,10261,3,24228,23983,header
30191,10261,4,34574,24228,shot
54913,8456,1,24213,,shot
54913,8456,2,33963,,direct_freekick
54913,8650,3,30853,37442,shot
54913,8650,4,30853,30618,header
54913,8650,5,37139,,loose_ball
46777,10260,1,30362,30829,header
46777,10260,2,30829,30893,shot
39503,8659,1,32570,42594,shot
57930,8462,1,30830,30348,bicycle_kick
57930,10194,2,38755,23288,header
57930,8462,3,30348,40987,distance
34955,8549,1,24753,30892,shot
48493,8455,1,30630,30631,shot
48493,8455,2,37804,,loose_ball
52151,10260,1,30829,,shot
52151,10260,2,30829,27430,shot
52151,10260,3,30893,30829,shot
52151,10260,4,27430,40945,volley
52151,10260,5,40945,30829,shot
57330,8668,1,24006,36012,shot
57330,9825,2,26181,30616,distance
57330,9825,3,30843,,loose_ball
57330,9825,4,31013,27277,shot
35835,8528,1,127857,,shot
35835,8650,2,37139,25984,shot
35835,8528,3,127857,35327,bicycle_kick
35835,8650,4,37920,46621,shot
35835,8650,5,37139,34601,volley
51172,8455,1,31906,,shot
51172,8455,2,30456,30679,distance
51172,8455,3,31906,30679,deflected
51172,8455,4,30631,31906,header
51172,8455,5,30679,,loose_ball
39255,8456,1,33974,,
39255,10261,2,24225,,shot
39255,8456,3,24211,,
39255,8456,4,24213,33974,shot
50944,8472,1,30352,,direct_freekick
59829,8667,1,34275,23022,header
59829,8667,2,34437,,shot
49131,10194,1,35467,,
49131,8586,2,23949,32870,shot
49131,10194,3,25668,23314,shot
49131,10194,4,38755,,post
38438,8472,1,33418,,shot
38438,10261,2,24225,23983,header
38438,8472,3,30352,,direct_freekick
56825,8586,1,40755,23760,header
56825,8586,2,23949,,
46112,8654,1,36394,,
46112,9825,2,30960,36410,shot
40229,10260,1,24148,24154,shot
40229,8668,2,39618,30371,header
54358,8456,1,33974,107216,shot
54358,8456,2,33974,30367,shot
54358,8456,3,33974,51553,shot
42062,8549,1,35608,24393,shot
42062,8655,2,34947,30842,header
57843,8667,1,26066,34437,volley
57843,8667,2,39073,23352,header
57843,8667,3,23352,,shot
56044,9879,1,31907,,header
56044,8462,2,30830,30348,shot
56044,9879,3,30956,26461,volley
32022,10252,1,23782,,
32022,10252,2,23264,26165,header
32022,10252,3,26165,23264,header
32022,10252,4,23283,38807,distance
58881,8650,1,30889,,deflected
44287,10260,1,30829,,loose_ball
58310,8586,1,40006,,distance
58310,8650,2,30618,,
58310,8586,3,26209,31097,header
30675,8528,1,71550,,distance
30675,8528,2,24663,29581,shot
41724,9825,1,39297,30613,distance
41724,9825,2,3520,,shot
41724,9825,3,26005,30843,header
41724,9825,4,38835,30613,header
41724,9825,5,30613,30843,shot
41724,9825,6,30613,23686,distance
41724,9825,7,41704,3520,loose_ball
41724,8668,8,30735,36012,loose_ball
32898,8654,1,37169,34543,distance
32898,8654,2,23818,37169,header
52608,8456,1,30960,30367,shot
52608,8456,2,24213,30367,shot
52621,8472,1,23949,38802,header
49311,9879,1,24741,30956,deflected
41642,10194,1,40695,24435,header
41642,8191,2,24212,,
53565,8667,1,23225,,loose_ball
53565,8455,2,30822,,direct_freekick
53565,8455,3,30822,30686,shot
38100,8191,1,32627,23074,shot
38100,8528,2,71550,34987,shot
38100,8528,3,71550,30953,shot
38100,8528,4,35472,25005,shot
36585,8655,1,30739,,
36585,8455,2,30631,,shot
36585,8455,3,30675,30699,distance
36585,8455,4,30631,,
36585,8455,5,30822,30699,header
32098,8559,1,130670,34430,volley
32098,8559,2,23783,24372,header
32098,8668,3,30735,30687,distance
32098,8668,4,39618,30687,shot
32098,8559,5,30753,23934,shot
53726,8658,1,23787,35443,header
53726,8658,2,24002,31953,shot
53726,8472,3,34275,,header
34146,10194,1,23253,38755,shot
51705,9825,1,30843,26111,shot
51705,9825,2,38835,30843,header
51705,8654,3,34543,41475,header
51705,8654,4,41475,,
55523,10252,1,23264,34466,shot
55523,8602,2,34433,,
54779,8650,1,30853,24800,shot
54779,8650,2,41175,95327,shot
46537,8456,1,24208,,header
46537,8456,2,33086,30960,shot
46537,8456,3,33633,23782,shot
46537,9879,4,34574,24741,shot
46537,9879,5,30956,24664,header
38937,8462,1,30901,24528,shot
38937,8462,2,26347,30901,shot
38937,8462,3,30901,37140,shot
38937,8462,4,30901,,
54082,10260,1,27430,,shot
54082,10260,2,27430,32569,volley
54082,10260,3,30829,40961,shot
54082,8655,4,21613,,shot
31331,9879,1,24741,34574,shot
31331,8650,2,30853,,volley
31331,9879,3,26461,24737,shot
31331,9879,4,30956,26461,shot
58402,8668,1,10491,24160,shot
58402,10252,2,26165,23264,shot
48892,8191,1,23185,,
48892,8191,2,23185,28109,distance
51858,8455,1,31306,,shot
51858,8455,2,30631,,
51858,8455,3,30686,37804,shot
51858,8455,4,31306,,shot
51858,8455,5,30822,30631,shot
55532,8658,1,24002,,saved
44481,9825,1,30843,26111,shot
44481,9825,2,30613,30843,distance
44481,9825,3,30843,26111,shot
46795,10194,1,24001,,shot
46795,10194,2,24773,,shot
46795,8602,3,23334,32581,shot
46795,8602,4,23334,31317,header
43573,8654,1,31020,109898,shot
43573,8654,2,34543,109898,shot
43573,8472,3,17866,,direct_freekick
43573,8472,4,30352,23949,shot
53372,8528,1,35472,25005,shot
53372,9879,2,30956,,
33856,10194,1,24773,23794,shot
33856,8667,2,23333,23225,distance
33856,8667,3,37798,,loose_ball
58903,8602,1,40022,,
58903,8602,2,23334,,
58903,9825,3,30613,30843,shot
58903,9825,4,3520,,distance
58903,8602,5,23334,23538,header
34904,8668,1,30735,30876,distance
34904,8668,2,46810,,shot
34904,8654,3,160496,,shot
53310,8586,1,24635,30830,loose_ball
53310,8472,2,23949,,saved_back_into_play
53310,8586,3,24656,30348,distance
52672,8191,1,23185,,
52672,8191,2,32627,38856,shot
52672,8456,3,30367,,shot
52672,8456,4,30367,30960,deflected
52672,8456,5,30831,33086,shot
52672,8456,6,33781,30367,shot
52672,8191,7,28109,32627,shot
42888,8650,1,41175,37920,shot
42888,8658,2,31073,23837,header
42888,8658,3,31953,23837,distance
42888,8650,4,30618,,
49638,10252,1,23354,26165,shot
49638,10252,2,23264,26165,shot
49638,8559,3,34261,,loose_ball
49638,10252,4,26165,38807,shot
49638,10252,5,38807,23283,shot
49638,10252,6,38807,,saved_back_into_play
49638,10252,7,33863,38807,header
40160,8462,1,25421,30901,distance
40160,8655,2,34176,23921,shot
40160,8655,3,23921,30342,header
40160,8655,4,34176,34947,shot
40846,8455,1,30627,30631,header
48252,8658,1,33049,24002,shot
50746,8472,1,23949,24157,shot
33500,8462,1,27335,,saved
33500,10194,2,38755,24773,shot
30784,8191,1,24452,23074,header
30784,10252,2,34466,38807,header
49359,8455,1,30679,,distance
49359,8455,2,30675,30679,header
49359,8455,3,30675,31906,distance
49359,8455,4,30630,31906,shot
50512,8654,1,31020,160496,header
50512,8654,2,109898,31020,header
50512,8667,3,24843,,shot
50512,8667,4,26066,23225,shot
50512,8667,5,24843,,
50512,8654,6,39658,,shot
46212,8650,1,22764,30618,shot
46212,8456,2,30960,33781,header
46212,8456,3,24213,30367,shot
46212,8650,4,24800,41175,shot
43986,10260,1,24148,35327,volley
43986,8668,2,39618,,shot
43986,10260,3,34944,24154,shot
43986,10260,4,35327,30373,shot
46420,8586,1,30830,30895,header
46420,8586,2,30348,30895,shot
46420,8586,3,30348,97988,shot
46420,8528,4,25005,71550,shot
46420,8586,5,30348,30895,volley
46420,8586,6,30895,30830,shot
46420,8586,7,30348,46403,shot
46420,8586,8,30348,,shot
46420,8586,9,23760,,direct_freekick
46420,8586,10,38820,23760,shot
33244,8655,1,30342,34176,shot
33244,8559,2,34430,,
59942,10260,1,30829,,
59942,8462,2,27335,,
59942,10260,3,30829,24154,shot
59942,10260,4,30829,,
59942,10260,5,24154,,direct_freekick
32968,8654,1,109898,24223,shot
32968,8654,2,160496,,shot
32968,8654,3,34543,,
32968,8654,4,31020,160496,header
32968,8654,5,39306,,
32968,8191,6,32627,38856,shot
32968,8191,7,32627,38856,shot
32968,8191,8,38856,34230,shot
50711,8658,1,33049,35443,distance
59869,8456,1,30367,38817,deflected
59869,8667,2,24843,,
44406,8559,1,30753,23783,shot
44406,9879,2,34574,26461,shot
44611,8668,1,24004,,
44611,8668,2,40792,,shot
44611,8668,3,40792,,header
44611,8650,4,37139,,loose_ball
39807,10252,1,23264,33863,shot
39807,8586,2,24531,,shot
47756,8455,1,30822,38834,shot
47756,9825,2,26005,,
47756,8455,3,30822,,direct_freekick
44588,8528,1,71550,25005,shot
59985,8462,1,30901,,saved_back_into_play
59985,8462,2,23953,37140,shot
59985,8462,3,30901,25421,header
33297,10260,1,30373,,distance
33297,10260,2,24156,24154,distance
33297,10260,3,35327,40961,shot
33297,10260,4,30829,35327,shot
35897,8528,1,29581,30953,shot
35897,8658,2,35443,,direct_freekick
35897,8658,3,31073,33049,shot
35897,8658,4,35443,,direct_freekick
35897,8528,5,118929,,direct_freekick
37299,8602,1,23334,32581,shot
37299,8602,2,31317,23291,distance
37299,8559,3,34261,11576,shot
41796,8456,1,30960,,
41796,8456,2,30960,,loose_ball
41796,8456,3,38817,,direct_freekick
41796,8455,4,30631,,saved_back_into_play
40605,9879,1,24741,37266,header
42197,8586,1,30348,30895,shot
42197,8586,2,24531,38820,header
42197,8668,3,30735,77690,shot
42197,8668,4,30876,24846,header
42197,8586,5,30348,,saved_back_into_play
32217,10252,1,24211,38807,shot
32217,10252,2,38807,23264,distance
32217,10252,3,26165,,
36637,9825,1,30613,,saved
36637,9825,2,3520,30613,shot
36637,9825,3,75489,3520,shot
30301,10252,1,23264,23354,header
43635,8528,1,35472,,loose_ball
43635,10194,2,42183,40695,shot
43635,8528,3,111865,,direct_freekick
43635,10194,4,40695,24773,header
43635,8528,5,71550,,saved_back_into_play
32563,8472,1,23949,17866,shot
32563,8462,2,26108,26347,shot
38190,8602,1,23291,31317,header
38558,8650,1,37139,,loose_ball
38558,8650,2,34036,,
38558,9825,3,3520,30613,shot
39904,8655,1,34947,,shot
55310,8455,1,30859,,
55310,8455,2,30822,30631,shot
55310,8455,3,37804,31306,shot
55310,8668,4,24160,,loose_ball
55310,8455,5,30822,31306,volley
55310,8668,6,30735,,header
46652,9879,1,24741,43247,shot
46652,8191,2,11496,,volley
41273,8559,1,30753,130670,shot
41273,8456,2,38817,39027,deflected
41273,8559,3,23783,26454,distance
41273,8456,4,24208,33781,shot
41273,8559,5,30753,24372,shot
41273,8456,6,38817,24213,shot
50518,8658,1,33049,31073,shot
47281,8586,1,38820,,loose_ball
47281,8586,2,30348,30830,shot
47281,8586,3,38820,30895,shot
34097,10252,1,34466,38807,shot
34097,10252,2,38807,,distance
33285,10194,1,24773,,shot
33285,10194,2,42183,38899,header
33285,10194,3,40005,24773,shot
33285,10194,4,23314,35467,shot
33285,9879,5,34574,30956,deflected
33285,9879,6,30956,26461,distance
53443,10260,1,30829,,
53443,10260,2,30865,24156,header
53443,10260,3,35327,27430,volley
47490,8667,1,23225,,loose_ball
47490,8667,2,23022,,direct_freekick
47490,8667,3,34437,23225,shot
47490,8667,4,26066,,
47490,8668,5,30735,,
37713,9825,1,30613,,shot
37713,8191,2,23185,,
37713,8191,3,32627,,shot
55814,8559,1,130670,30753,shot
55814,8654,2,41475,109898,shot
55814,8559,3,30753,11576,shot
55814,8559,4,23783,23937,header
53497,8658,1,31953,23787,shot
53497,8658,2,31073,,shot
53497,8658,3,31953,24226,shot
53497,8655,4,23921,38836,loose_ball
39908,8650,1,41175,34222,header
39908,8650,2,30853,,shot
39908,8528,3,29581,71550,shot
58253,8455,1,37804,26564,shot
58253,8462,2,26347,,loose_ball
58253,8455,3,30631,,
46990,9825,1,39297,,direct_freekick
46990,8667,2,39073,,saved_back_into_play
46990,9825,3,41704,27277,shot
46990,9825,4,27277,3520,shot
33319,8602,1,31317,23538,shot
33319,8602,2,23291,23334,shot
43978,8654,1,41475,,
43978,8455,2,30631,,
43978,8455,3,,,
43978,8455,4,,,
42951,8462,1,40987,,shot
42951,8462,2,26347,27335,shot
54056,8456,1,30646,33781,shot
54056,8456,2,38817,,
54056,8472,3,30885,17866,header
54056,8472,4,156008,,shot
54056,8456,5,33781,30367,shot
54056,8472,6,30988,156008,header
54056,8456,7,30646,23782,shot
50172,9879,1,30338,,distance
50172,9879,2,24741,30956,shot
50172,9879,3,34574,24741,volley
30891,8668,1,10491,30735,shot
30891,8658,2,35443,31073,shot
42286,8586,1,30830,38820,header
42286,8586,2,30830,30818,shot
30312,10194,1,23314,,header
30312,10252,2,26165,23354,header
59835,8655,1,34947,23921,shot
59835,8528,2,71550,29581,header
45596,8654,1,41475,,
45596,8654,2,34590,39306,header
57585,8472,1,23949,30988,header
57585,8668,2,39618,24023,shot
53407,8456,1,33633,33974,shot
53407,8456,2,38817,23782,shot
48764,8650,1,30618,47547,header
48764,8650,2,24800,,deflected
47953,10260,1,30829,24148,shot
47953,8667,2,23034,,
47953,8667,3,23022,,
47953,10260,4,27430,30829,shot
48693,8559,1,24372,,direct_freekick
48693,8191,2,23190,11496,header
43929,8658,1,31073,,shot
35608,9825,1,30613,,direct_freekick
35608,9825,2,30613,31013,shot
35608,9825,3,27277,26181,distance
36054,8559,1,23783,23934,shot
36054,8559,2,24372,,
36054,9825,3,31435,30613,distance
36054,9825,4,30613,,shot
36054,9825,5,26005,27277,shot
36054,9825,6,3520,,shot
33475,8472,1,23949,30988,shot
33475,8455,2,30699,31306,shot
33475,8455,3,30631,,
33475,8455,4,30686,25925,distance
56806,8654,1,37169,,
56806,10252,2,23354,,saved
56806,10252,3,23354,23264,distance
56806,8654,4,119351,24223,shot
30552,9879,1,26461,34574,shot
30552,9879,2,30956,34574,shot
30552,9879,3,30956,24020,shot
39727,8658,1,24002,,
40895,8586,1,30348,24656,shot
40895,8586,2,97988,24635,shot
40895,8667,3,23225,,direct_freekick
40895,8586,4,30348,24635,shot
40895,8586,5,24635,30895,header
40895,8586,6,30348,30895,shot
44594,8191,1,23074,,volley
44594,10260,2,34944,,saved_back_into_play
59150,8602,1,23866,31317,header
51320,8650,1,30853,30618,shot
51320,8650,2,34036,37139,bicycle_kick
51320,8650,3,37139,30618,shot
51320,8650,4,41175,34036,header
50697,8668,1,30876,24846,header
50697,8668,2,24011,109058,shot
45691,8456,1,38817,33781,deflected
45691,8456,2,33963,,direct_freekick
45691,8456,3,38817,33974,distance
47720,8586,1,31097,,shot
47720,8586,2,30348,,loose_ball
38036,8658,1,31953,,shot
50537,8462,1,26108,,
50537,9825,2,26181,75489,shot
50537,9825,3,75489,,distance
50537,8462,4,40987,38368,shot
50537,9825,5,23678,26181,header
58176,8668,1,24003,39618,shot
58176,8668,2,36012,24160,shot
33268,9879,1,24737,24741,shot
33268,8455,2,30822,31306,header
33268,9879,3,165823,,
39777,8559,1,30753,,distance
39777,8559,2,23934,24728,header
39777,8667,3,23225,23034,header
39777,8667,4,23225,37798,shot
33656,8472,1,23949,,deflected
33656,8655,2,23916,34947,shot
33656,8472,3,23949,156008,distance
33656,8655,4,23927,38836,header
51594,8650,1,30853,,shot
30942,10260,1,30829,38994,shot
30942,10260,2,34944,35327,shot
30942,10260,3,38994,24148,shot
30942,10260,4,27430,35327,shot
30942,10260,5,35327,30829,shot
32903,10252,1,23354,,shot
32903,8528,2,101192,,
32903,8528,3,41071,29581,header
32903,10252,4,38807,,distance
59921,8602,1,23291,,shot
59921,8602,2,40022,25415,shot
59921,8602,3,23538,25415,shot
59921,8654,4,31020,30966,shot
54200,8456,1,38817,25342,shot
54200,8456,2,24208,25342,loose_ball
54200,8456,3,38817,25342,distance
54200,8655,4,23916,,distance
54200,8456,5,38817,33974,distance
32068,8650,1,37139,27694,distance
32068,8650,2,37139,,
32068,8650,3,,,
57095,8667,1,93458,23225,header
57095,8455,2,30822,,direct_freekick
38119,9879,1,24664,,shot
34199,10194,1,42183,23314,header
34199,8191,2,23190,23370,header
35592,8472,1,24157,26171,shot
35592,8472,2,23949,25150,shot
35592,8472,3,23949,,
35592,8472,4,30988,,shot
35592,8472,5,23949,24157,shot
38929,8658,1,31953,,shot
38929,8658,2,23837,,
42420,8668,1,24006,30700,header
42420,8668,2,24006,,
42420,8668,3,36012,30876,shot
42420,9825,4,31435,27277,shot
48463,8658,1,31953,31073,shot
48463,8658,2,31953,31073,shot
48463,8462,3,37140,25421,header
58710,8650,1,39032,34222,loose_ball
58710,10194,2,38899,35467,shot
58691,8528,1,71550,,saved_back_into_play
58691,8528,2,101192,71550,shot
58691,8528,3,29581,71550,shot
44680,10260,1,27430,30829,deflected
44680,10260,2,30829,27430,shot
44680,10260,3,72735,35327,header
