season,stage,date,match_id,home_team_id,away_team_id,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,on_target_shot_home_team,on_target_shot_away_team,off_target_shot_home_team,off_target_shot_away_team,foul_home_team,foul_away_team,yellow_card_home_team,yellow_card_away_team,red_card_home_team,red_card_away_team,crosses_home_team,crosses_away_team,corner_home_team,corner_away_team,possession_home_team,possession_away_team,home_team_goal,away_team_goal
2008/2009,13,2008-11-16 00:00:00,32570,8667,8456,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,5,5,5,8,10,10,1,3,3,3,3,7,7,7,10,10,10,23021,40132.0,34275,26066,34430.0,30595,23023.0,34437.0,39073.0,26143.0,23352.0,31432,30509.0,24208.0,23939,33963.0,30367.0,39027.0,24213.0,30340.0,25342.0,33974.0,3,3,4,5,15,16,2,3,0,0,25,26,3,6,52.0,48.0,2,2
2008/2009,14,2008-11-22 00:00:00,43329,8650,9879,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30660,37442.0,30617,25984,34222.0,37139,95327.0,38818.0,37920.0,24635.0,30853.0,30633,37266.0,23780.0,26777,24781.0,24020.0,30338.0,24843.0,30956.0,31907.0,24741.0,8,5,12,0,7,7,0,0,0,0,27,10,9,3,53.0,47.0,0,0
2008/2009,14,2008-11-23 00:00:00,53302,8472,8654,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24527,36786.0,24446,24740,24408.0,38802,24411.0,30352.0,17866.0,30988.0,33418.0,36374,30687.0,24751.0,23818,26348.0,36394.0,24223.0,33049.0,30966.0,34543.0,33781.0,4,6,11,5,12,16,2,1,0,0,54,9,4,2,56.0,44.0,0,1
2008/2009,14,2008-11-23 00:00:00,50431,8586,8655,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30455,46403.0,38697,30354,40006.0,30895,30818.0,24656.0,23760.0,40755.0,23949.0,30622,37764.0,19020.0,23921,25667.0,30842.0,38711.0,23889.0,23916.0,34947.0,30646.0,10,10,8,3,14,17,2,3,0,0,23,12,6,6,53.0,47.0,1,0
2008/2009,14,2008-11-22 00:00:00,33647,10252,10260,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,30380,24780.0,24658,43280,30357.0,38609,23283.0,23782.0,38807.0,23264.0,23354.0,30726,24150.0,30620.0,30865,32569.0,30893.0,34944.0,24154.0,30802.0,38817.0,30829.0,7,5,3,6,13,16,1,0,0,0,13,18,3,6,40.0,60.0,0,0
2008/2009,14,2008-11-22 00:00:00,56524,8549,8559,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,22978,33754.0,24166,24167,24161.0,24753,33128.0,24393.0,30892.0,35608.0,42183.0,23932,26454.0,23783.0,24336,23785.0,23934.0,23784.0,35532.0,23933.0,24372.0,34261.0,10,2,12,6,11,17,2,5,0,0,18,12,8,0,51.0,49.0,1,3
2008/2009,14,2008-11-22 00:00:00,40694,8456,9825,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,31432,30509.0,24208,24211,33963.0,30367,24213.0,39027.0,30340.0,33974.0,25342.0,23686,105826.0,30986.0,30616,31291.0,26181.0,39297.0,23678.0,27277.0,30843.0,36410.0,4,5,6,6,17,16,0,1,0,0,13,8,3,3,54.0,46.0,3,0
2008/2009,14,2008-11-22 00:00:00,47637,8462,8667,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,5,5,5,8,10,10,36286,34036.0,26108,24216,24630.0,25517,24653.0,24373.0,40987.0,30830.0,25543.0,23021,40132.0,34275.0,26066,34430.0,34437.0,23023.0,30595.0,39073.0,23352.0,26143.0,4,7,7,8,12,14,2,1,0,0,18,18,7,7,54.0,46.0,2,2
2008/2009,14,2008-11-22 00:00:00,56923,10194,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,23794,40574.0,40005,40695,35467.0,22994,35636.0,24133.0,25668.0,23288.0,23314.0,36373,31731.0,37280.0,26527,24728.0,24664.0,38433.0,31088.0,23257.0,40055.0,27267.0,9,3,2,6,11,9,1,0,0,0,30,17,4,0,55.0,45.0,1,0
2008/2009,14,2008-11-24 00:00:00,31102,8528,8668,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,34421,24890.0,24230,25005,111865.0,35327,24528.0,25150.0,97988.0,41877.0,34466.0,31465,30371.0,24004.0,23268,33086.0,30876.0,39618.0,24006.0,24011.0,30735.0,24160.0,7,5,6,5,9,8,0,0,0,0,21,27,3,3,48.0,52.0,1,0
2008/2009,14,2008-11-22 00:00:00,32854,8455,10261,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,30859,25925.0,31306,30627,38834.0,30631,32345.0,30686.0,30630.0,37804.0,30679.0,24224,25518.0,30929.0,26209,37475.0,33852.0,40565.0,30360.0,34574.0,37799.0,30619.0,17,0,16,2,12,14,0,2,0,0,28,6,8,1,61.0,39.0,0,0
2008/2009,15,2008-12-01 00:00:00,52208,8650,8654,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30660,37442.0,30617,24134,414792.0,24800,30618.0,30889.0,37920.0,37139.0,24635.0,36374,30687.0,24751.0,23818,26348.0,36394.0,24223.0,24747.0,30966.0,33781.0,34543.0,11,3,15,4,5,9,1,1,0,0,38,5,17,5,56.0,44.0,0,0
2008/2009,15,2008-11-29 00:00:00,34137,8472,8559,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,32562,36786.0,24446,24408,38836.0,38802,24411.0,30352.0,17866.0,33418.0,30988.0,23932,26454.0,23783.0,24336,23785.0,23934.0,23933.0,35532.0,23784.0,24372.0,34261.0,6,4,7,6,8,9,4,0,0,0,18,13,5,6,51.0,49.0,1,4
2008/2009,15,2008-11-30 00:00:00,32780,8586,8668,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,30455,46403.0,38697,30354,40006.0,30895,34182.0,24656.0,23760.0,23949.0,40755.0,31465,30371.0,24004.0,23268,33086.0,24011.0,24006.0,30876.0,39618.0,36012.0,24160.0,6,5,10,2,10,16,1,3,0,0,22,13,5,1,51.0,49.0,0,1
2008/2009,15,2008-11-29 00:00:00,52215,10252,9879,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,30380,33863.0,43280,24658,30357.0,23283,38609.0,23782.0,38807.0,23264.0,23354.0,30633,37266.0,23780.0,26777,24781.0,24020.0,30338.0,24843.0,30956.0,31907.0,24741.0,6,2,12,3,8,16,0,2,0,0,38,14,11,4,56.0,44.0,0,0
2008/2009,15,2008-11-29 00:00:00,31841,8549,10261,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,22978,33754.0,24166,24167,24161.0,24753,35544.0,33128.0,30892.0,35608.0,42183.0,24224,25518.0,30929.0,26209,37475.0,33852.0,40565.0,30360.0,29581.0,37799.0,30619.0,7,6,9,5,10,8,1,1,0,0,23,5,7,2,53.0,47.0,0,0
2008/2009,15,2008-11-30 00:00:00,39067,8456,10260,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,31432,24208.0,39027,24211,33963.0,30367,24213.0,34299.0,30340.0,33974.0,25342.0,30726,38994.0,30620.0,30865,32569.0,30893.0,24148.0,34944.0,30802.0,30829.0,27430.0,1,8,8,5,17,16,2,5,0,0,13,19,3,8,49.0,51.0,0,1
2008/2009,15,2008-11-30 00:00:00,58171,8462,8655,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,36286,34036.0,24216,24630,40987.0,23285,25517.0,24373.0,63520.0,30830.0,30348.0,30622,37764.0,19020.0,23921,24136.0,30842.0,38711.0,23913.0,23916.0,34947.0,30646.0,2,2,3,6,7,11,0,1,0,0,31,32,8,10,53.0,47.0,3,2
2008/2009,15,2008-11-29 00:00:00,58865,10194,8667,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,23794,40574.0,40005,34214,35467.0,22994,35636.0,24133.0,25668.0,38755.0,23314.0,23021,40132.0,34275.0,26066,34430.0,34437.0,30595.0,23023.0,23025.0,39073.0,23352.0,8,5,7,2,15,20,2,3,0,0,26,10,5,3,53.0,47.0,1,1
2008/2009,15,2008-11-29 00:00:00,52779,8528,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,34421,24890.0,24230,35472,111865.0,35327,24528.0,25150.0,97988.0,34466.0,24841.0,36373,31731.0,37280.0,26527,24728.0,24171.0,40055.0,24664.0,38433.0,23257.0,27267.0,7,9,9,9,11,9,0,2,0,0,22,28,6,7,51.0,49.0,2,1
2008/2009,15,2008-11-30 00:00:00,57254,8455,9825,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,5,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,30859,25925.0,31306,30627,38834.0,32345,30686.0,30699.0,30631.0,31906.0,37804.0,23686,26111.0,38835.0,30986,31291.0,39297.0,30613.0,23678.0,26181.0,30960.0,30843.0,6,5,9,3,19,16,2,0,0,0,14,10,3,2,58.0,42.0,1,2
2008/2009,16,2008-12-06 00:00:00,33156,10260,8472,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30726,38994.0,30620,30865,32569.0,30802,24148.0,34944.0,30893.0,30829.0,27430.0,24527,38836.0,24740.0,24408,36786.0,24411.0,,17866.0,38802.0,33418.0,23927.0,10,1,14,0,11,7,1,0,0,0,50,4,10,1,80.0,20.0,1,0
2008/2009,16,2008-12-06 00:00:00,56397,9825,8528,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,23686,26111.0,30831,30986,31291.0,39297,30613.0,23678.0,26181.0,30843.0,30960.0,34421,34987.0,35472.0,24230,111865.0,35327.0,97988.0,25150.0,24890.0,34466.0,24841.0,3,7,9,7,14,15,1,2,0,0,12,15,8,3,60.0,40.0,1,0
2008/2009,16,2008-12-08 00:00:00,55135,8654,8586,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,36374,30687.0,24751,23818,26348.0,36394,24747.0,24223.0,30966.0,34543.0,33781.0,30455,46403.0,38697.0,30354,40006.0,23760.0,34182.0,30818.0,30895.0,31097.0,40755.0,5,9,9,4,15,15,2,0,0,0,19,25,7,5,53.0,47.0,0,2
2008/2009,16,2008-12-07 00:00:00,44701,8668,10252,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,10,10,10,31465,30371.0,24004,23268,33086.0,24006,39618.0,30876.0,24011.0,36012.0,25666.0,30380,33863.0,43280.0,24658,30357.0,23283.0,38609.0,23782.0,38807.0,23264.0,23354.0,7,3,3,0,16,15,2,1,0,0,35,14,8,6,61.0,39.0,2,3
2008/2009,16,2008-12-06 00:00:00,32818,10261,10194,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24224,25518.0,30929,26209,37475.0,33852,23983.0,40565.0,29581.0,30619.0,37799.0,23794,40574.0,40005.0,23284,35467.0,25668.0,35636.0,24133.0,33941.0,23072.0,23314.0,4,4,4,7,10,16,0,1,0,0,18,25,6,3,49.0,51.0,2,2
2008/2009,16,2008-12-06 00:00:00,39573,8655,8650,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,30622,37764.0,19020,23921,24136.0,30842,38711.0,23913.0,23916.0,30646.0,23170.0,30660,37442.0,30617.0,24134,47547.0,24800.0,38818.0,30889.0,30915.0,30618.0,37139.0,2,5,4,3,12,10,2,2,0,0,13,17,5,6,41.0,59.0,1,3
2008/2009,16,2008-12-06 00:00:00,55931,9879,8456,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,30633,37266.0,23780,26777,24781.0,30956,30338.0,24843.0,24020.0,31907.0,24741.0,31432,30509.0,24211.0,23939,26436.0,34299.0,39027.0,24213.0,30367.0,30340.0,25342.0,7,7,4,8,6,5,2,1,0,0,20,16,10,7,56.0,44.0,1,1
2008/2009,16,2008-12-06 00:00:00,30725,8559,8455,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,5,7,7,7,7,11,23932,26454.0,23783,24336,23785.0,23934,23784.0,23933.0,35532.0,24372.0,34261.0,30859,25925.0,26564.0,30627,38834.0,32345.0,31906.0,30631.0,30699.0,30686.0,37804.0,8,4,11,4,14,16,2,1,0,0,17,5,10,2,46.0,54.0,0,2
2008/2009,16,2008-12-07 00:00:00,39734,8659,8462,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,36373,31731.0,37280,26527,24728.0,24171,38433.0,24664.0,40055.0,23257.0,27267.0,36286,34036.0,34418.0,24216,24630.0,38820.0,25517.0,24653.0,40987.0,30830.0,30348.0,7,2,7,3,11,12,1,2,0,0,11,8,3,5,46.0,54.0,1,1
2008/2009,16,2008-12-06 00:00:00,50111,8667,8549,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,23021,40132.0,34275,26066,34430.0,30595,23023.0,34437.0,23025.0,39073.0,23352.0,22978,33754.0,24166.0,24167,24161.0,24753.0,35544.0,33128.0,30892.0,42183.0,35608.0,6,6,11,2,13,8,1,1,0,1,25,20,7,6,52.0,48.0,2,1
2008/2009,17,2008-12-13 00:00:00,40284,8650,8667,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,9,11,30660,37442.0,24134,30617,414792.0,30889,38818.0,24800.0,37920.0,30618.0,37139.0,23021,40132.0,34275.0,26066,34430.0,32577.0,23023.0,30595.0,23025.0,39073.0,23352.0,12,3,12,6,12,8,3,3,0,0,49,12,7,4,70.0,30.0,2,2
2008/2009,17,2008-12-13 00:00:00,49922,8472,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,24527,36786.0,24740,24446,24408.0,38802,24655.0,30352.0,17866.0,33418.0,30988.0,36373,31731.0,26527.0,37280,24728.0,24171.0,38433.0,40055.0,23257.0,24664.0,23788.0,7,13,7,4,9,17,1,2,0,0,13,22,1,11,48.0,52.0,4,0
2008/2009,17,2008-12-13 00:00:00,40331,8586,10260,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,30455,46403.0,24531,38697,40006.0,30895,34182.0,30818.0,23760.0,31097.0,40755.0,30726,38994.0,30620.0,30865,24150.0,30802.0,24148.0,34944.0,30893.0,27430.0,38817.0,5,10,5,5,11,11,1,1,0,0,14,28,4,14,38.0,62.0,0,0
2008/2009,17,2008-12-13 00:00:00,44788,10252,8559,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,7,11,30380,33863.0,43280,24658,30357.0,23283,38609.0,23782.0,38807.0,23264.0,23354.0,23932,26454.0,23783.0,24336,23785.0,23934.0,23933.0,23784.0,35532.0,24372.0,34261.0,4,1,8,8,8,17,0,1,0,0,17,17,10,2,55.0,45.0,4,2
2008/2009,17,2008-12-13 00:00:00,43096,8549,9825,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,22978,24162.0,24163,38899,24167.0,24159,33128.0,35544.0,30892.0,42183.0,24753.0,23686,26111.0,38835.0,30986,31291.0,39297.0,30613.0,23678.0,27277.0,30843.0,30960.0,3,10,5,10,8,11,0,1,0,0,12,16,5,10,48.0,52.0,1,1
2008/2009,17,2008-12-13 00:00:00,43085,8456,8668,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,31432,30509.0,24208,24211,26436.0,24213,39027.0,40198.0,30367.0,25342.0,33974.0,31465,30371.0,24004.0,23268,33086.0,24006.0,31070.0,24011.0,36012.0,39618.0,30876.0,6,3,3,8,12,8,0,1,0,0,9,21,5,7,45.0,55.0,0,1
2008/2009,17,2008-12-14 00:00:00,55043,8462,10261,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,36286,24630.0,34418,24216,40987.0,26324,24653.0,24373.0,38820.0,30830.0,30348.0,24224,25518.0,26209.0,30929,37475.0,33852.0,30360.0,40565.0,29581.0,37799.0,30619.0,7,2,12,5,14,3,4,1,0,0,19,14,8,5,28.0,72.0,0,3
2008/2009,17,2008-12-13 00:00:00,43919,10194,9879,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,23794,23369.0,40005,23284,35467.0,25668,35636.0,23253.0,33941.0,23314.0,38755.0,30633,37266.0,26777.0,23780,24781.0,24020.0,24843.0,30338.0,24737.0,30956.0,31907.0,0,7,6,4,16,4,1,1,0,0,20,21,5,6,43.0,57.0,0,0
2008/2009,17,2008-12-13 00:00:00,41411,8528,8655,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,34421,34987.0,24230,25005,111865.0,35327,25150.0,24528.0,24890.0,127857.0,34466.0,30622,37764.0,19020.0,23921,24136.0,30842.0,23913.0,38711.0,23916.0,30646.0,23170.0,1,4,6,7,9,15,1,1,0,0,21,28,7,8,4.0,96.0,3,0
2008/2009,17,2008-12-14 00:00:00,39646,8455,8654,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,5,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,30859,25925.0,26564,30627,38834.0,32345,30686.0,30699.0,30631.0,30630.0,37804.0,36374,30687.0,23818.0,37277,26348.0,109898.0,24223.0,37169.0,30966.0,33781.0,34543.0,16,1,8,2,12,19,3,2,0,0,22,11,9,4,57.0,43.0,1,1
2008/2009,18,2009-01-14 00:00:00,48143,10260,8528,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30726,38994.0,30865,43248,24150.0,30893,30373.0,34944.0,40945.0,27430.0,30829.0,34421,34987.0,25005.0,24230,111865.0,35327.0,25150.0,97988.0,24890.0,127857.0,34466.0,6,5,5,10,9,10,0,3,0,0,18,22,4,6,51.0,49.0,1,0
2008/2009,18,2008-12-21 00:00:00,45786,9825,8650,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,23686,26111.0,38835,30986,31291.0,39297,30613.0,23678.0,26181.0,30960.0,30843.0,30660,37442.0,30617.0,25984,47547.0,30889.0,95327.0,37139.0,30618.0,37920.0,24635.0,3,7,2,5,15,16,3,3,0,0,7,11,2,2,50.0,50.0,1,1
2008/2009,18,2008-12-20 00:00:00,46270,8654,10252,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,36374,30687.0,23818,37277,26348.0,109898,37169.0,24223.0,30966.0,33781.0,34543.0,30380,33863.0,24658.0,43280,30357.0,38609.0,38807.0,23283.0,23782.0,23264.0,23354.0,12,6,6,6,7,9,2,1,0,0,25,21,7,6,59.0,41.0,0,1
2008/2009,18,2008-12-22 00:00:00,50309,8668,8455,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,5,7,7,7,7,11,1,3,3,3,3,5,7,7,7,7,11,31465,24023.0,24004,23268,33086.0,30371,24006.0,24011.0,39618.0,36012.0,30876.0,30859,25925.0,26564.0,30627,38834.0,32345.0,30630.0,30699.0,30631.0,30686.0,37804.0,9,7,2,5,16,11,0,3,0,1,25,9,6,5,44.0,56.0,0,0
2008/2009,18,2008-12-21 00:00:00,30172,10261,8586,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,24224,25518.0,26209,30929,37475.0,33852,40565.0,30360.0,29581.0,24225.0,30619.0,30455,46403.0,30354.0,24531,40006.0,23760.0,34182.0,24656.0,30895.0,31097.0,40755.0,3,6,3,5,11,9,3,2,0,0,22,24,4,8,45.0,55.0,2,1
2008/2009,18,2008-12-20 00:00:00,37920,8655,10194,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30622,37764.0,19020,23921,24136.0,30842,30342.0,38711.0,23916.0,34947.0,34176.0,23307,40695.0,40005.0,23284,35467.0,25668.0,35636.0,23253.0,23072.0,33650.0,38755.0,6,4,2,9,13,12,0,2,0,0,12,31,2,6,45.0,55.0,3,0
2008/2009,18,2008-12-20 00:00:00,56571,9879,8549,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30633,37266.0,23780,26777,24781.0,24020,24843.0,30338.0,24737.0,30956.0,31907.0,22978,24162.0,24163.0,38899,24167.0,24159.0,97932.0,35544.0,30892.0,24753.0,42183.0,10,6,6,6,12,8,0,2,0,0,9,14,6,5,53.0,47.0,3,0
2008/2009,18,2008-12-20 00:00:00,53198,8559,8462,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,23932,26454.0,23783,24336,23785.0,23934,23933.0,23784.0,24372.0,23937.0,34261.0,36286,24630.0,34418.0,24216,23953.0,25517.0,24653.0,24373.0,38820.0,30830.0,30348.0,8,7,10,4,12,17,1,1,0,0,21,10,6,3,60.0,40.0,2,1
2008/2009,18,2008-12-21 00:00:00,51465,8659,8456,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,36373,31731.0,37280,26527,24728.0,24171,31088.0,24664.0,40055.0,32570.0,23788.0,31432,30509.0,24208.0,24211,26436.0,42119.0,39027.0,24213.0,30367.0,25342.0,30340.0,5,9,7,4,5,11,2,1,0,0,24,26,4,7,50.0,50.0,2,1
2008/2009,18,2008-12-20 00:00:00,38943,8667,8472,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,23021,32577.0,34275,26066,34430.0,23438,23023.0,30595.0,39073.0,23025.0,23352.0,24527,36786.0,24446.0,24740,24408.0,38802.0,24655.0,30352.0,17866.0,33418.0,30988.0,8,5,6,8,21,11,3,1,0,0,10,13,6,6,49.0,51.0,1,4
2008/2009,19,2008-12-26 00:00:00,43191,8650,8559,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,30660,30617.0,24134,25984,47547.0,24800,30618.0,30889.0,37920.0,24635.0,37139.0,23932,26454.0,23783.0,24336,23785.0,35532.0,23933.0,23784.0,24372.0,23937.0,34261.0,9,1,11,2,9,11,1,3,0,0,38,7,16,3,67.0,33.0,3,0
